id_obra,cidade,uf,tipo_empreendimento,empresa_responsavel,area_construida_m2,valor_contratado,valor_aditivos,valor_executado,valor_materiais,valor_mao_de_obra,valor_compras,qtd_funcionarios,prazo_previsto_dias,prazo_realizado_dias,qtd_medicoes,qtd_fornecedores
1546,Campinas,SP,residencial_popular,Beta Engenharia,1715.0,2331491.9,211961.54,2432459.31,1277253.17,905683.08,1326731.4,46,316,333,11,22
1547,Goiania,GO,residencial_padrao,Engenharia Mineira,3613.0,9016287.56,224288.74,9108286.37,5392299.96,3154241.39,5760849.54,94,640,727,24,11
1548,Salvador,BA,residencial_popular,Engenharia Mineira,3550.0,5979981.21,376259.19,6151310.05,3444132.52,2161112.91,3560528.33,102,581,581,19,14
1549,Curitiba,PR,residencial_padrao,Estrutural Engenharia,9632.0,35413043.92,1386013.86,38093037.32,17935340.99,10409669.37,18617265.4,342,1657,1767,58,18
1550,Goiania,GO,industrial,Engenharia Vale Verde,3002.0,18950900.65,139501.17,19882539.99,10853076.4,8017146.47,11138385.77,77,504,515,17,17
1551,Belo Horizonte,MG,residencial_popular,Engenharia Mineira,788.0,815014.98,27488.25,873598.13,546430.07,305299.97,552561.54,23,131,126,4,21
1552,Uberlandia,MG,residencial_padrao,Engenharia Mineira,2965.0,7760190.31,573114.58,8352381.53,4497201.39,3043902.02,4643039.58,82,611,694,23,14
1553,Sao Paulo,SP,residencial_popular,Beta Engenharia,2696.0,4761001.4,466417.43,5346565.87,2753301.79,1793277.38,2891053.38,75,581,599,19,18
1554,Campinas,SP,residencial_padrao,Delta Obras,3233.0,10162346.46,62832.73,10214029.82,6023856.12,3252808.16,6257374.18,115,478,1405,46,11
1555,Rio de Janeiro,RJ,residencial_popular,Beta Engenharia,2468.0,3699778.67,170860.49,3701089.66,1877669.49,1446090.22,1930256.35,66,462,513,17,10
1556,Rio de Janeiro,RJ,industrial,Obras & Cia,9546.0,62692235.82,1135477.94,65139467.03,41397888.68,19614204.67,42421473.78,282,1684,1723,57,9
1557,Contagem,MG,industrial,Construtora Serrana,1464.0,8520199.6,289228.37,8801450.63,4495994.27,2724398.65,4689771.73,46,237,222,7,18
1558,Uberlandia,MG,residencial_padrao,Vertice Engenharia,6127.0,18399332.14,977646.22,19058558.24,10335435.88,6618485.59,10594638.98,246,1103,1189,39,15
1559,Contagem,MG,industrial,Vertice Engenharia,7925.0,52965948.12,5284716.21,59590617.69,36850597.84,24165521.53,39744657.89,205,1357,1420,47,13
1560,Sao Paulo,SP,residencial_popular,Delta Obras,2709.0,3281161.2,233414.0,3491328.96,1983854.17,1374653.52,2100919.03,64,541,671,22,19
1561,Sao Paulo,SP,comercial,Estrutural Engenharia,6079.0,22382607.97,1250026.52,24656577.74,11719705.18,9044371.33,12492798.87,135,1284,1513,50,12
1562,Uberlandia,MG,residencial_popular,Vertice Engenharia,1730.0,3288523.42,262438.22,3629823.28,1900144.82,1138345.2,1965064.65,47,299,314,10,17
1563,Uberlandia,MG,comercial,Obras & Cia,2553.0,9622370.84,5514.49,9763826.14,4799613.66,3156466.81,4936039.77,75,473,523,17,8
1564,Belo Horizonte,MG,residencial_popular,Construtora Horizonte,2730.0,3921205.56,63898.89,3937158.4,2103498.07,1395944.88,2166924.08,64,427,420,14,15
1565,Campinas,SP,residencial_padrao,Construtora Atlantica,5472.0,16032018.31,600079.88,15883090.88,8762291.12,6269802.4,9539740.68,152,945,1030,34,14
1566,Rio de Janeiro,RJ,residencial_padrao,Engenharia Mineira,2434.0,7285383.6,438168.96,7852510.97,4061315.15,3007075.48,4106850.41,68,351,308,10,23
1567,Uberlandia,MG,comercial,Engenharia Mineira,3199.0,15675146.25,164711.71,15970006.44,9420633.07,5838189.13,10389323.18,85,422,473,15,7
1568,Rio de Janeiro,RJ,industrial,Construtora Planalto,6297.0,37933846.48,1828638.62,38941216.13,22392359.01,13333639.21,24572705.1,169,933,818,27,14
1569,Belo Horizonte,MG,industrial,Alfa Construcoes,3334.0,22888048.34,1224078.68,24147417.85,14422022.87,6800862.58,15398112.81,100,632,680,22,19
1570,Belo Horizonte,MG,residencial_padrao,Estrutural Engenharia,4619.0,16585122.53,37159.74,16276664.85,8538586.01,6105956.44,8954719.08,155,992,1107,36,12
1571,Sao Paulo,SP,industrial,Construtora Horizonte,5541.0,26718524.53,2022172.94,28593521.41,16160764.22,11070690.93,16324253.71,146,811,839,27,14
1572,Salvador,BA,residencial_popular,Alfa Construcoes,3989.0,7739937.0,444482.5,8427562.19,5028484.71,2996693.52,5054508.83,115,648,621,20,13
1573,Belo Horizonte,MG,industrial,Construtora Horizonte,4039.0,24837264.17,10553621.21,35664718.15,14375124.87,9592147.24,14925031.28,130,750,755,25,15
1574,Sao Paulo,SP,residencial_popular,Alfa Construcoes,2412.0,4129703.83,255219.46,4283536.17,2260341.16,1922517.96,2401907.23,85,361,352,11,18
1575,Campinas,SP,residencial_padrao,Construtora Serrana,2393.0,9390429.3,327978.98,10002085.54,5675151.2,3367368.77,6062994.62,58,391,466,15,18
1576,Sao Paulo,SP,comercial,Vertice Engenharia,3193.0,11571856.19,152913.94,11802570.95,6294979.06,4250463.54,6613751.92,82,488,518,17,9
1577,Curitiba,PR,industrial,Delta Obras,2777.0,16459840.49,60661.32,16278437.64,9958534.81,6374332.26,10589226.77,80,427,450,15,14
1578,Rio de Janeiro,RJ,residencial_padrao,Engenharia Mineira,3382.0,11133203.83,916677.49,11826065.51,6840260.79,3817579.96,7064778.67,104,657,743,24,11
1579,Goiania,GO,residencial_padrao,Engenharia Mineira,5584.0,16435039.79,239776.09,16168553.96,9431409.34,6069708.91,10112058.85,148,921,928,30,11
1580,Uberlandia,MG,comercial,Alfa Construcoes,2108.0,9544775.76,32891.43,9253498.39,5155179.98,3123381.62,5265624.04,76,443,451,15,14
1581,Rio de Janeiro,RJ,industrial,Beta Engenharia,4127.0,24518540.48,787794.08,25167470.51,13049718.39,8894776.2,13207877.91,109,786,883,29,13
1582,Curitiba,PR,residencial_padrao,Obras & Cia,2124.0,7160897.62,598341.82,8147187.97,4494434.1,3300689.56,4680099.46,52,404,437,14,5
1583,Uberlandia,MG,residencial_popular,Obras & Cia,3764.0,5540195.04,89486.3,5782773.45,3064564.55,1855873.64,3174197.51,124,635,671,22,13
1584,Belo Horizonte,MG,industrial,Delta Obras,5977.0,30260861.78,2663125.29,34092563.49,20293744.54,11502567.15,21646365.06,161,1073,1179,39,22
1585,Rio de Janeiro,RJ,residencial_padrao,Beta Engenharia,3957.0,13859272.76,1324695.91,15393609.78,7840421.37,5115348.74,8740958.47,117,731,834,27,11
1586,Salvador,BA,comercial,Engenharia Mineira,3045.0,10373955.9,186932.64,10435277.58,6382153.78,3462575.28,6902534.04,69,572,591,19,16
1587,Belo Horizonte,MG,industrial,Delta Obras,3412.0,19781314.78,1796810.31,27126890.74,11946993.44,18390285.65,12329717.88,314,577,603,20,13
1588,Belo Horizonte,MG,residencial_popular,Alfa Construcoes,2069.0,3579407.33,266227.79,4033594.15,2221520.02,1433148.47,2300390.82,59,411,425,14,11
1589,Salvador,BA,industrial,Engenharia Mineira,829.0,4132396.81,350541.12,4594616.58,2769458.32,1799397.22,2963845.55,25,160,182,6,15
1590,Goiania,GO,residencial_popular,Delta Obras,7994.0,14075851.61,83275.06,14879836.87,7575057.16,4991442.14,7719063.72,277,1223,1264,42,15
1591,Salvador,BA,comercial,Alfa Construcoes,1178.0,6362067.25,248934.49,6716592.92,3860889.12,2627020.0,4041788.29,48,194,206,6,10
1592,Sao Paulo,SP,comercial,Alfa Construcoes,1523.0,7569370.05,231127.65,7705398.9,4095395.21,2982485.28,4295137.93,43,269,292,9,20
1593,Rio de Janeiro,RJ,comercial,Obras & Cia,4202.0,20692165.53,665375.43,27541409.75,14921949.69,6825809.86,15191498.13,163,853,878,29,14
1594,Belo Horizonte,MG,industrial,Construtora Planalto,2400.0,16755638.95,1089335.36,18217754.51,10167848.92,5609936.5,10648587.41,83,405,401,13,16
1595,Goiania,GO,comercial,Construtora Serrana,3003.0,14716774.8,1163581.01,15516298.13,8544981.15,5516422.73,9368835.15,108,569,725,24,13
1596,Goiania,GO,industrial,Construtora Horizonte,747.0,4643970.99,138984.01,4652141.8,2471083.01,1757158.73,2464889.33,26,128,126,4,13
1597,Belo Horizonte,MG,industrial,Vertice Engenharia,3318.0,19462360.16,627933.07,20211075.77,11283188.82,6196933.69,12014088.37,99,565,640,21,12
1598,Rio de Janeiro,RJ,comercial,Alfa Construcoes,4343.0,16562314.67,1228740.35,18366863.36,10183606.62,6017793.97,11051319.87,141,767,837,27,10
1599,Campinas,SP,comercial,Engenharia Mineira,5139.0,23884928.68,1378099.45,26122174.98,14375281.92,7311538.23,14617172.36,132,1079,1104,36,16
1600,Sao Paulo,SP,residencial_popular,Construtora Planalto,2161.0,3861466.17,24627.47,3868111.11,2289808.57,1261103.57,2412553.36,58,380,424,14,15
1601,Contagem,MG,comercial,Estrutural Engenharia,3285.0,15648042.31,862261.47,16197876.81,9702137.18,5978074.48,9889495.59,91,801,804,26,18
1602,Rio de Janeiro,RJ,residencial_padrao,Construtora Planalto,660.0,1995500.68,186648.9,2212609.54,1302107.94,760456.79,1360742.28,23,120,113,3,7
1603,Rio de Janeiro,RJ,comercial,Obras & Cia,6338.0,27320628.17,65036.42,26963791.51,12898883.56,10194561.8,12703259.81,196,1064,1136,37,12
1604,Contagem,MG,residencial_padrao,Beta Engenharia,2050.0,5846821.25,65124.88,5696703.5,3201770.51,2020899.36,3454113.74,59,309,320,10,16
1605,Rio de Janeiro,RJ,comercial,Delta Obras,797.0,3797133.39,165107.61,4018762.65,2125936.29,1586172.13,2202902.98,21,123,146,4,13
1606,Campinas,SP,residencial_padrao,Delta Obras,6478.0,21958054.94,876615.45,24969737.81,14058007.07,7763849.51,14678287.01,215,1139,1159,38,12
1607,Uberlandia,MG,residencial_popular,Construtora Serrana,6609.0,12389971.68,491477.9,13174233.79,7494066.6,4719942.25,8022772.57,185,1011,1122,37,15
1608,Curitiba,PR,residencial_popular,Obras & Cia,2347.0,4454203.26,128205.46,4498611.42,2328873.12,1526758.71,2410927.46,84,428,458,15,20
1609,Ribeirao Preto,SP,comercial,Construtora Horizonte,813.0,4023465.94,141401.74,4221478.24,2319426.16,1453114.59,2428283.62,23,120,125,4,19
1610,Rio de Janeiro,RJ,industrial,Delta Obras,1220.0,8546062.66,814116.95,9561159.69,4886696.16,3006485.43,5420771.31,40,176,186,6,13
1611,Campinas,SP,residencial_popular,Engenharia Mineira,1555.0,2793652.98,269625.06,3026937.41,1776848.53,1082510.67,1786683.18,39,259,260,8,17
1612,Rio de Janeiro,RJ,industrial,Engenharia Vale Verde,7509.0,44937169.73,1705595.25,46075908.22,27516469.25,15401040.26,27616920.99,237,1063,1186,39,13
1613,Rio de Janeiro,RJ,comercial,Construtora Serrana,4333.0,18689907.8,248469.43,19125479.53,9882604.27,6696502.68,10468201.95,163,740,759,25,19
1614,Campinas,SP,comercial,Obras & Cia,2343.0,12118112.39,306665.96,13094260.69,7548691.17,4421844.24,7980399.01,70,350,330,11,11
1615,Sao Paulo,SP,comercial,Engenharia Vale Verde,5502.0,16278338.15,549469.19,16757062.33,7953655.88,4355967.6,7986412.36,157,925,1018,33,12
1616,Uberlandia,MG,comercial,Construtora Horizonte,3031.0,14129130.64,303771.14,14823216.53,7784325.14,4801365.52,8046876.84,75,514,511,17,18
1617,Contagem,MG,residencial_padrao,Alfa Construcoes,3310.0,12429808.35,761790.0,12951917.66,7137353.26,4034828.81,7450338.56,103,582,576,19,13
1618,Belo Horizonte,MG,industrial,Vertice Engenharia,1174.0,6255649.01,77383.62,6379401.87,3637105.58,2281889.38,3733044.67,32,208,199,6,17
1619,Belo Horizonte,MG,residencial_padrao,Construtora Horizonte,4791.0,14019630.84,307514.48,14114996.58,8132214.88,4723902.89,8484181.49,209,831,878,29,13
1620,Ribeirao Preto,SP,residencial_padrao,Alfa Construcoes,2249.0,6281023.68,225471.55,6707821.76,4085876.92,2206713.86,4201547.17,76,319,363,12,14
1621,Uberlandia,MG,residencial_popular,Construtora Serrana,1551.0,2857961.57,117442.08,4060746.87,2181220.46,1112340.03,2276048.41,36,237,228,7,13
1622,Sao Paulo,SP,comercial,Construtora Atlantica,1835.0,10192944.26,197510.18,10726617.67,5712359.63,3746065.49,6094261.33,57,284,251,8,16
1623,Contagem,MG,industrial,Construtora Planalto,2661.0,18011826.53,412194.35,17706362.63,8910079.37,5831410.61,9405359.28,107,444,477,15,13
1624,Contagem,MG,industrial,Delta Obras,2274.0,9681394.86,858482.83,10238518.76,5394330.45,3730647.23,5893413.91,65,352,328,10,15
1625,Contagem,MG,industrial,Beta Engenharia,5512.0,30390893.59,488590.46,38504456.3,17405905.19,22147009.73,19608605.05,510,926,997,33,16
1626,Belo Horizonte,MG,comercial,Alfa Construcoes,2651.0,9858661.54,944807.6,10732169.19,6158947.63,3648512.68,6401345.89,81,556,576,19,13
1627,Goiania,GO,industrial,Vertice Engenharia,1639.0,8982650.2,770064.88,9935025.89,5107223.07,3907206.37,5229376.34,43,241,250,8,9
1628,Contagem,MG,residencial_popular,Construtora Planalto,1587.0,3012136.56,83755.01,3130918.41,1781064.87,1008124.03,1817993.74,41,288,239,7,17
1629,Ribeirao Preto,SP,industrial,Obras & Cia,3765.0,27309576.84,6168.08,28131747.48,15645525.01,11185826.45,15929284.56,107,575,594,19,19
1630,Campinas,SP,residencial_popular,Delta Obras,8614.0,16112642.04,1175464.02,17906158.33,8998061.3,5562369.02,9787124.4,236,1480,1555,51,5
1631,Curitiba,PR,residencial_popular,Delta Obras,2046.0,4152393.64,347601.24,4577846.62,2590229.6,1396607.6,2765638.12,53,292,356,11,8
1632,Ribeirao Preto,SP,residencial_padrao,Delta Obras,3249.0,10416394.19,946719.04,11713416.77,5926326.28,3733843.18,6040545.8,97,647,676,22,14
1633,Uberlandia,MG,comercial,Alfa Construcoes,4614.0,20570825.19,1932347.85,22371495.82,12282671.67,7452315.01,12894208.74,119,813,887,29,11
1634,Campinas,SP,residencial_padrao,Estrutural Engenharia,4563.0,14726806.18,357165.59,14561734.02,7149125.97,4827411.16,7209619.53,162,702,736,24,13
1635,Goiania,GO,industrial,Vertice Engenharia,2211.0,16550069.61,168881.87,16055810.71,9341945.41,5515609.81,10380426.06,68,331,376,12,12
1636,Campinas,SP,residencial_padrao,Alfa Construcoes,3974.0,10194205.96,763254.56,10123675.57,5809121.7,3463766.84,6071319.24,149,775,784,26,12
1637,Rio de Janeiro,RJ,industrial,Beta Engenharia,3991.0,32098221.39,407217.67,33593138.66,17360970.64,10069597.42,18045530.22,147,663,654,21,7
1638,Uberlandia,MG,industrial,Vertice Engenharia,1314.0,8946177.96,624903.38,9884103.37,5146299.04,3299047.52,5456852.2,34,198,206,6,17
1639,Sao Paulo,SP,industrial,Engenharia Mineira,3295.0,19346947.37,625802.98,20331765.03,11216769.4,6863831.55,12207580.19,118,450,471,15,16
1640,Goiania,GO,residencial_popular,Construtora Atlantica,2780.0,5236647.71,300655.22,5504405.84,2544678.05,1671964.15,2828563.83,94,389,379,12,14
1641,Ribeirao Preto,SP,residencial_popular,Engenharia Mineira,1978.0,4347750.38,165818.83,4575971.68,2467801.94,1692018.65,2708076.47,57,267,267,8,18
1642,Ribeirao Preto,SP,residencial_popular,Alfa Construcoes,3317.0,5976708.2,341668.93,6386236.96,3549799.92,2221276.21,3719986.83,96,581,1665,55,12
1643,Salvador,BA,residencial_popular,Construtora Serrana,3492.0,5055252.08,405266.82,5377670.47,3396642.81,1669207.19,3609876.13,96,557,639,21,19
1644,Contagem,MG,industrial,Beta Engenharia,1174.0,7148701.67,423995.44,7530354.58,3634037.11,2727089.06,3630777.16,32,233,228,7,19
1645,Curitiba,PR,residencial_popular,Obras & Cia,5295.0,11595688.79,72960.89,12193378.94,5991579.78,4540607.15,6202482.6,174,815,917,30,18
1646,Contagem,MG,residencial_popular,Construtora Serrana,3879.0,7276775.21,690830.15,8016366.98,4679244.42,2414399.6,4894778.82,138,623,735,24,13
1647,Sao Paulo,SP,residencial_popular,Engenharia Mineira,4351.0,5582634.38,33015.88,5677060.03,2464526.5,1820609.0,2669145.63,108,690,773,25,15
1648,Belo Horizonte,MG,residencial_popular,Engenharia Mineira,3159.0,5186785.49,432247.33,7187044.22,3555846.38,4371735.43,3631894.48,209,490,527,17,12
1649,Salvador,BA,residencial_padrao,Construtora Planalto,1733.0,6040073.53,117544.91,6458919.12,3735457.5,1992830.73,3944343.92,37,326,340,11,20
1650,Campinas,SP,industrial,Construtora Atlantica,2066.0,10555648.09,498754.47,10657810.85,5777911.33,3709244.34,6246382.56,54,324,329,10,19
1651,Curitiba,PR,comercial,Alfa Construcoes,4998.0,24871618.18,1141914.73,26091317.7,12995706.53,8632979.26,13562172.39,154,834,994,33,19
1652,Sao Paulo,SP,residencial_popular,Vertice Engenharia,5818.0,10401050.56,124222.96,10750229.18,6353680.73,2980208.07,6514196.06,168,883,890,29,11
1653,Salvador,BA,residencial_popular,Alfa Construcoes,2359.0,4565876.73,2306227.32,6670744.55,2762907.16,1702740.17,2977512.3,72,439,508,16,8
1654,Rio de Janeiro,RJ,industrial,Construtora Horizonte,4583.0,24661000.33,472928.86,24975543.38,12442776.07,8020875.28,13305583.41,119,888,980,32,16
1655,Campinas,SP,comercial,Obras & Cia,3962.0,20764868.69,1395064.82,22811388.43,11371826.46,7900671.15,11927118.62,117,623,685,22,16
1656,Goiania,GO,residencial_padrao,Obras & Cia,5159.0,17320722.22,1378932.32,18590997.84,8928661.59,6526576.49,9321956.65,160,709,678,22,17
1657,Goiania,GO,industrial,Vertice Engenharia,5108.0,30503009.91,1019794.51,30234723.83,16131372.03,9959015.02,16589722.27,153,863,939,31,10
1658,Goiania,GO,residencial_popular,Delta Obras,2703.0,6106363.32,3290884.73,9084911.96,3479627.8,2249461.13,3640547.22,93,364,351,11,17
1659,Belo Horizonte,MG,residencial_padrao,Obras & Cia,4026.0,15975514.5,1120524.39,16809510.53,9988878.34,5565074.5,10537335.09,141,778,820,27,16
1660,Ribeirao Preto,SP,comercial,Engenharia Mineira,1979.0,10678251.81,201785.44,10513285.69,5814185.33,3390670.78,6326231.06,56,336,368,12,10
1661,Contagem,MG,industrial,Estrutural Engenharia,3656.0,18317643.5,611650.94,19404470.48,11080002.4,6061667.72,11428201.65,119,492,552,18,13
1662,Contagem,MG,comercial,Engenharia Mineira,2130.0,9741351.13,24502.69,9737300.67,5452114.65,3430938.8,5697965.1,63,376,401,13,16
1663,Curitiba,PR,industrial,Estrutural Engenharia,1654.0,8436996.0,348241.1,9173107.07,5101133.82,3097299.12,5390522.23,56,234,249,8,12
1664,Uberlandia,MG,comercial,Engenharia Mineira,5744.0,25034833.05,1641597.77,27135580.04,14120523.76,9655145.58,14942805.17,210,926,968,32,15
1665,Belo Horizonte,MG,residencial_popular,Engenharia Mineira,3393.0,7241801.39,324518.45,7488654.82,4318443.22,2729073.82,4593882.88,69,522,595,19,13
1666,Goiania,GO,industrial,Engenharia Vale Verde,4256.0,27094313.42,1491953.05,28402447.3,15196669.65,9787604.98,16286791.56,108,819,909,30,12
1667,Goiania,GO,residencial_popular,Construtora Serrana,2708.0,5934438.85,312595.35,6280508.03,3606667.94,2033510.64,3779118.2,80,484,491,16,19
1668,Rio de Janeiro,RJ,residencial_padrao,Construtora Serrana,3489.0,8971471.37,848984.18,9404015.24,5408471.79,3148316.2,5680253.0,122,572,643,21,11
1669,Contagem,MG,residencial_padrao,Engenharia Vale Verde,3742.0,12782029.3,789288.94,14391869.87,8219803.35,5338053.34,8595397.29,145,572,574,19,17
1670,Rio de Janeiro,RJ,comercial,Delta Obras,2023.0,10327561.18,763449.78,11838180.01,7570728.56,4723208.75,8238954.14,58,291,303,10,8
1671,Salvador,BA,residencial_popular,Vertice Engenharia,5242.0,9394530.1,700771.62,9917765.54,4732303.25,3752410.65,4741298.09,143,984,920,30,15
1672,Uberlandia,MG,industrial,Construtora Serrana,1582.0,8413735.41,735846.22,9619424.73,4450197.26,3885725.95,4950879.82,44,296,303,10,18
1673,Goiania,GO,comercial,Obras & Cia,3357.0,15076524.56,1422763.33,16238833.72,9121886.1,5207686.08,9701599.11,102,550,638,21,14
1674,Ribeirao Preto,SP,residencial_padrao,Engenharia Vale Verde,2356.0,7568555.48,642132.41,7727911.24,4220611.13,3042483.8,4332243.71,69,376,400,13,21
1675,Sao Paulo,SP,residencial_padrao,Delta Obras,5790.0,17589998.23,1161211.51,18624232.25,9379831.53,6788632.31,9740238.96,182,904,866,28,18
1676,Campinas,SP,comercial,Vertice Engenharia,2449.0,12103782.74,187021.48,12565098.79,6966064.08,3770761.99,7525186.9,70,369,407,13,11
1677,Goiania,GO,residencial_popular,Obras & Cia,4137.0,7132964.69,139898.85,8875235.18,4274823.58,5470841.89,4525496.03,323,668,765,25,14
1678,Ribeirao Preto,SP,residencial_padrao,Construtora Serrana,3173.0,12614372.05,603911.06,13249770.57,7401032.51,4358431.01,7732679.09,86,474,526,17,10
1679,Contagem,MG,residencial_popular,Beta Engenharia,2852.0,4429875.16,109747.41,4738904.6,2656392.4,1759383.77,2850371.41,67,433,408,13,23
1680,Uberlandia,MG,residencial_popular,Construtora Planalto,1781.0,3430568.18,93501.81,3558957.79,2063256.93,1185156.94,2097335.25,48,319,338,11,9
1681,Contagem,MG,residencial_padrao,Construtora Atlantica,4262.0,14800517.96,1458582.35,15689252.48,8638981.68,5755303.92,9175939.78,131,683,799,26,15
1682,Rio de Janeiro,RJ,residencial_padrao,Construtora Planalto,8283.0,21707043.85,276614.51,21834387.93,12092655.19,7769277.08,13110846.59,233,1179,1226,40,13
1683,Uberlandia,MG,industrial,Estrutural Engenharia,1202.0,7510340.33,269249.93,7886536.79,4554237.57,2662566.27,4748566.88,30,158,184,6,18
1684,Uberlandia,MG,comercial,Engenharia Mineira,2045.0,7129448.19,512466.22,7653331.44,4119943.75,2341282.27,4321327.83,61,404,412,13,13
1685,Salvador,BA,residencial_popular,Construtora Horizonte,4738.0,6274413.1,3528635.85,9803712.46,3728388.35,2437772.01,3854522.69,155,790,801,26,21
